price,artist,cardFinish,colorIdentity,colors,edhrecRank,edhrecSaltiness,gameAvailability,isReprint,layout,manaCost,manaValue,name,number,originalType,power,priceProvider,providerListing,rarity,setCode,supertypes,toughness,type,types,uuid
1.79,108,2,28,28,16166.0,0.31,1,0,4,79,4.0,137,406,16,7,1,0,2,88,0,6,261,2,f9959e9b-4401-5b8a-9862-01a8ab312422
0.55,108,2,28,28,16166.0,0.31,1,0,4,79,4.0,137,406,16,7,2,0,2,88,0,6,261,2,f9959e9b-4401-5b8a-9862-01a8ab312422
0.17,290,2,30,30,3285.0,0.22,0,0,4,226,9.0,940,258,0,8,0,0,2,88,0,9,14,2,d8c4ada2-c353-53b4-84e8-bb62085edbbc
0.92,290,1,30,30,3285.0,0.22,0,0,4,226,9.0,940,258,0,8,0,0,2,88,0,9,14,2,d8c4ada2-c353-53b4-84e8-bb62085edbbc
4.27,290,2,30,30,3285.0,0.22,1,0,4,226,9.0,940,258,0,8,3,0,2,88,0,9,14,2,d8c4ada2-c353-53b4-84e8-bb62085edbbc
2.3,290,2,30,30,3285.0,0.22,1,0,4,226,9.0,940,258,0,8,1,1,2,88,0,9,14,2,d8c4ada2-c353-53b4-84e8-bb62085edbbc
5.49,290,2,30,30,3285.0,0.22,1,0,4,226,9.0,940,258,0,8,1,0,2,88,0,9,14,2,d8c4ada2-c353-53b4-84e8-bb62085edbbc
4.11,290,2,30,30,3285.0,0.22,1,0,4,226,9.0,940,258,0,8,2,0,2,88,0,9,14,2,d8c4ada2-c353-53b4-84e8-bb62085edbbc
0.02,278,2,16,16,8435.0,0.28,0,0,4,158,7.0,750,115,16,0,0,0,2,88,0,0,110,2,d154e3e4-7e7b-5084-9082-479db0b849ef
0.59,278,1,16,16,8435.0,0.28,0,0,4,158,7.0,750,115,16,0,0,0,2,88,0,0,110,2,d154e3e4-7e7b-5084-9082-479db0b849ef
0.48,278,2,16,16,8435.0,0.28,1,0,4,158,7.0,750,115,16,0,3,0,2,88,0,0,110,2,d154e3e4-7e7b-5084-9082-479db0b849ef
0.07,278,2,16,16,8435.0,0.28,1,0,4,158,7.0,750,115,16,0,1,1,2,88,0,0,110,2,d154e3e4-7e7b-5084-9082-479db0b849ef
0.69,278,2,16,16,8435.0,0.28,1,0,4,158,7.0,750,115,16,0,1,0,2,88,0,0,110,2,d154e3e4-7e7b-5084-9082-479db0b849ef
0.46,278,2,16,16,8435.0,0.28,1,0,4,158,7.0,750,115,16,0,2,0,2,88,0,0,110,2,d154e3e4-7e7b-5084-9082-479db0b849ef
0.02,278,2,2,2,18118.0,0.14,0,0,4,106,6.0,221,164,7,10,0,0,2,88,0,9,84,2,109b1c56-f677-5a3b-a3e1-a7da68b82463
0.48,278,1,2,2,18118.0,0.14,0,0,4,106,6.0,221,164,7,10,0,0,2,88,0,9,84,2,109b1c56-f677-5a3b-a3e1-a7da68b82463
1.31,278,2,2,2,18118.0,0.14,1,0,4,106,6.0,221,164,7,10,3,0,2,88,0,9,84,2,109b1c56-f677-5a3b-a3e1-a7da68b82463
0.3,278,2,2,2,18118.0,0.14,1,0,4,106,6.0,221,164,7,10,1,1,2,88,0,9,84,2,109b1c56-f677-5a3b-a3e1-a7da68b82463
1.49,278,2,2,2,18118.0,0.14,1,0,4,106,6.0,221,164,7,10,1,0,2,88,0,9,84,2,109b1c56-f677-5a3b-a3e1-a7da68b82463
1.16,278,2,2,2,18118.0,0.14,1,0,4,106,6.0,221,164,7,10,2,0,2,88,0,9,84,2,109b1c56-f677-5a3b-a3e1-a7da68b82463
0.58,339,2,23,23,4156.0,0.77,0,0,4,60,4.0,180,157,16,6,0,0,2,88,0,5,252,2,c772e5f6-1801-5f7b-bbc4-06f1dd8282dc
2.77,339,1,23,23,4156.0,0.77,0,0,4,60,4.0,180,157,16,6,0,0,2,88,0,5,252,2,c772e5f6-1801-5f7b-bbc4-06f1dd8282dc
0.02,341,2,30,30,21049.0,0.31,0,0,4,144,5.0,80,333,6,6,0,0,2,88,0,6,222,2,f9034461-a72c-5a84-8be1-c55c4e142631
0.54,341,1,30,30,21049.0,0.31,0,0,4,144,5.0,80,333,6,6,0,0,2,88,0,6,222,2,f9034461-a72c-5a84-8be1-c55c4e142631
1.07,341,2,30,30,21049.0,0.31,1,0,4,144,5.0,80,333,6,6,3,0,2,88,0,6,222,2,f9034461-a72c-5a84-8be1-c55c4e142631
0.15,341,2,30,30,21049.0,0.31,1,0,4,144,5.0,80,333,6,6,1,1,2,88,0,6,222,2,f9034461-a72c-5a84-8be1-c55c4e142631
0.99,341,2,30,30,21049.0,0.31,1,0,4,144,5.0,80,333,6,6,1,0,2,88,0,6,222,2,f9034461-a72c-5a84-8be1-c55c4e142631
0.86,341,2,30,30,21049.0,0.31,1,0,4,144,5.0,80,333,6,6,2,0,2,88,0,6,222,2,f9034461-a72c-5a84-8be1-c55c4e142631
0.08,108,2,14,14,17194.0,0.85,0,0,4,142,6.0,250,165,7,10,0,0,2,88,0,9,84,2,a3b1b0b0-f51c-5fcd-a198-325f08a96b9b
0.76,108,1,14,14,17194.0,0.85,0,0,4,142,6.0,250,165,7,10,0,0,2,88,0,9,84,2,a3b1b0b0-f51c-5fcd-a198-325f08a96b9b
2.98,108,2,14,14,17194.0,0.85,1,0,4,142,6.0,250,165,7,10,3,0,2,88,0,9,84,2,a3b1b0b0-f51c-5fcd-a198-325f08a96b9b
1.35,108,2,14,14,17194.0,0.85,1,0,4,142,6.0,250,165,7,10,1,1,2,88,0,9,84,2,a3b1b0b0-f51c-5fcd-a198-325f08a96b9b
2.99,108,2,14,14,17194.0,0.85,1,0,4,142,6.0,250,165,7,10,1,0,2,88,0,9,84,2,a3b1b0b0-f51c-5fcd-a198-325f08a96b9b
2.68,108,2,14,14,17194.0,0.85,1,0,4,142,6.0,250,165,7,10,2,0,2,88,0,9,84,2,a3b1b0b0-f51c-5fcd-a198-325f08a96b9b
0.33,326,2,10,10,10064.0,0.84,0,0,4,131,6.0,208,163,7,10,0,0,2,88,0,9,84,2,07eb5558-bd9d-5a21-a410-677031c63cbc
1.72,326,1,10,10,10064.0,0.84,0,0,4,131,6.0,208,163,7,10,0,0,2,88,0,9,84,2,07eb5558-bd9d-5a21-a410-677031c63cbc
3.29,326,2,10,10,10064.0,0.84,1,0,4,131,6.0,208,163,7,10,3,0,2,88,0,9,84,2,07eb5558-bd9d-5a21-a410-677031c63cbc
0.95,326,2,10,10,10064.0,0.84,1,0,4,131,6.0,208,163,7,10,1,1,2,88,0,9,84,2,07eb5558-bd9d-5a21-a410-677031c63cbc
2.79,326,2,10,10,10064.0,0.84,1,0,4,131,6.0,208,163,7,10,1,0,2,88,0,9,84,2,07eb5558-bd9d-5a21-a410-677031c63cbc
2.78,326,2,10,10,10064.0,0.84,1,0,4,131,6.0,208,163,7,10,2,0,2,88,0,9,84,2,07eb5558-bd9d-5a21-a410-677031c63cbc
0.57,108,2,29,29,3267.0,0.13,0,0,4,36,3.0,431,170,16,2,0,0,2,88,0,5,213,2,eadc61a4-a3b4-5b8c-8611-5cfe24dbab37
0.95,108,1,29,29,3267.0,0.13,0,0,4,36,3.0,431,170,16,2,0,0,2,88,0,5,213,2,eadc61a4-a3b4-5b8c-8611-5cfe24dbab37
1.28,108,2,29,29,3267.0,0.13,1,0,4,36,3.0,431,170,16,2,3,0,2,88,0,5,213,2,eadc61a4-a3b4-5b8c-8611-5cfe24dbab37
0.65,108,2,29,29,3267.0,0.13,1,0,4,36,3.0,431,170,16,2,1,1,2,88,0,5,213,2,eadc61a4-a3b4-5b8c-8611-5cfe24dbab37
1.29,108,2,29,29,3267.0,0.13,1,0,4,36,3.0,431,170,16,2,1,0,2,88,0,5,213,2,eadc61a4-a3b4-5b8c-8611-5cfe24dbab37
1.19,108,2,29,29,3267.0,0.13,1,0,4,36,3.0,431,170,16,2,2,0,2,88,0,5,213,2,eadc61a4-a3b4-5b8c-8611-5cfe24dbab37
0.03,68,2,20,20,11411.0,0.18,0,0,4,122,6.0,959,188,7,10,0,0,2,88,0,9,84,2,407c7653-cdb7-5fc8-becd-a33a1e5817cb
1.04,68,1,20,20,11411.0,0.18,0,0,4,122,6.0,959,188,7,10,0,0,2,88,0,9,84,2,407c7653-cdb7-5fc8-becd-a33a1e5817cb
2.1,68,2,20,20,11411.0,0.18,1,0,4,122,6.0,959,188,7,10,3,0,2,88,0,9,84,2,407c7653-cdb7-5fc8-becd-a33a1e5817cb
0.5,68,2,20,20,11411.0,0.18,1,0,4,122,6.0,959,188,7,10,1,1,2,88,0,9,84,2,407c7653-cdb7-5fc8-becd-a33a1e5817cb
1.99,68,2,20,20,11411.0,0.18,1,0,4,122,6.0,959,188,7,10,1,0,2,88,0,9,84,2,407c7653-cdb7-5fc8-becd-a33a1e5817cb
1.58,68,2,20,20,11411.0,0.18,1,0,4,122,6.0,959,188,7,10,2,0,2,88,0,9,84,2,407c7653-cdb7-5fc8-becd-a33a1e5817cb
0.03,81,2,22,22,17343.0,0.14,0,0,4,116,6.0,1208,203,7,10,0,0,2,88,0,9,84,2,f458838a-42ee-5ea4-ba79-0d84f3639f9f
1.55,81,1,22,22,17343.0,0.14,0,0,4,116,6.0,1208,203,7,10,0,0,2,88,0,9,84,2,f458838a-42ee-5ea4-ba79-0d84f3639f9f
1.6,81,2,22,22,17343.0,0.14,1,0,4,116,6.0,1208,203,7,10,3,0,2,88,0,9,84,2,f458838a-42ee-5ea4-ba79-0d84f3639f9f
0.3,81,2,22,22,17343.0,0.14,1,0,4,116,6.0,1208,203,7,10,1,1,2,88,0,9,84,2,f458838a-42ee-5ea4-ba79-0d84f3639f9f
1.49,81,2,22,22,17343.0,0.14,1,0,4,116,6.0,1208,203,7,10,1,0,2,88,0,9,84,2,f458838a-42ee-5ea4-ba79-0d84f3639f9f
1.24,81,2,22,22,17343.0,0.14,1,0,4,116,6.0,1208,203,7,10,2,0,2,88,0,9,84,2,f458838a-42ee-5ea4-ba79-0d84f3639f9f
0.49,285,2,28,28,6980.0,1.29,0,0,4,134,5.0,277,472,16,2,0,0,2,88,0,6,291,2,7eec70cb-3af0-5305-a751-d2fbd897b819
2.01,285,1,28,28,6980.0,1.29,0,0,4,134,5.0,277,472,16,2,0,0,2,88,0,6,291,2,7eec70cb-3af0-5305-a751-d2fbd897b819
6.0,285,2,28,28,6980.0,1.29,1,0,4,134,5.0,277,472,16,2,1,1,2,88,0,6,291,2,7eec70cb-3af0-5305-a751-d2fbd897b819
0.03,299,2,9,9,18728.0,0.25,0,0,4,193,7.0,1214,204,16,11,0,0,2,88,0,7,340,2,969e8310-2492-5803-90eb-4dbfb49b1be8
0.56,299,1,9,9,18728.0,0.25,0,0,4,193,7.0,1214,204,16,11,0,0,2,88,0,7,340,2,969e8310-2492-5803-90eb-4dbfb49b1be8
1.07,299,2,9,9,18728.0,0.25,1,0,4,193,7.0,1214,204,16,11,3,0,2,88,0,7,340,2,969e8310-2492-5803-90eb-4dbfb49b1be8
0.25,299,2,9,9,18728.0,0.25,1,0,4,193,7.0,1214,204,16,11,1,1,2,88,0,7,340,2,969e8310-2492-5803-90eb-4dbfb49b1be8
0.99,299,2,9,9,18728.0,0.25,1,0,4,193,7.0,1214,204,16,11,1,0,2,88,0,7,340,2,969e8310-2492-5803-90eb-4dbfb49b1be8
1.0,299,2,9,9,18728.0,0.25,1,0,4,193,7.0,1214,204,16,11,2,0,2,88,0,7,340,2,969e8310-2492-5803-90eb-4dbfb49b1be8
0.02,276,2,14,14,14486.0,0.73,0,0,4,89,5.0,291,11,24,7,0,0,2,148,0,7,345,2,64f532aa-9a4a-51c0-97d3-2af8619d9c49
0.5,276,1,14,14,14486.0,0.73,0,0,4,89,5.0,291,11,24,7,0,0,2,148,0,7,345,2,64f532aa-9a4a-51c0-97d3-2af8619d9c49
1.17,276,2,14,14,14486.0,0.73,1,0,4,89,5.0,291,11,24,7,3,0,2,148,0,7,345,2,64f532aa-9a4a-51c0-97d3-2af8619d9c49
0.79,276,2,14,14,14486.0,0.73,1,0,4,89,5.0,291,11,24,7,1,0,2,148,0,7,345,2,64f532aa-9a4a-51c0-97d3-2af8619d9c49
0.02,108,2,24,24,16460.0,0.08,0,0,4,123,5.0,1119,615,19,8,0,0,2,148,0,7,297,2,f6f5fae0-0fc2-5289-be7e-9093215892db
0.24,108,1,24,24,16460.0,0.08,0,0,4,123,5.0,1119,615,19,8,0,0,2,148,0,7,297,2,f6f5fae0-0fc2-5289-be7e-9093215892db
1.08,108,2,24,24,16460.0,0.08,1,0,4,123,5.0,1119,615,19,8,3,0,2,148,0,7,297,2,f6f5fae0-0fc2-5289-be7e-9093215892db
0.26,108,2,24,24,16460.0,0.08,1,0,4,123,5.0,1119,615,19,8,1,1,2,148,0,7,297,2,f6f5fae0-0fc2-5289-be7e-9093215892db
1.29,108,2,24,24,16460.0,0.08,1,0,4,123,5.0,1119,615,19,8,1,0,2,148,0,7,297,2,f6f5fae0-0fc2-5289-be7e-9093215892db
0.93,108,2,24,24,16460.0,0.08,1,0,4,123,5.0,1119,615,19,8,2,0,2,148,0,7,297,2,f6f5fae0-0fc2-5289-be7e-9093215892db
0.02,61,2,30,30,15454.0,0.4,0,0,4,144,5.0,352,15,16,7,0,0,2,11,0,7,252,2,ffe26573-a49b-554c-9ee4-38e273e80ac3
0.15,61,1,30,30,15454.0,0.4,0,0,4,144,5.0,352,15,16,7,0,0,2,11,0,7,252,2,ffe26573-a49b-554c-9ee4-38e273e80ac3
0.42,61,2,30,30,15454.0,0.4,1,0,4,144,5.0,352,15,16,7,3,0,2,11,0,7,252,2,ffe26573-a49b-554c-9ee4-38e273e80ac3
0.04,61,2,30,30,15454.0,0.4,1,0,4,144,5.0,352,15,16,7,1,1,2,11,0,7,252,2,ffe26573-a49b-554c-9ee4-38e273e80ac3
0.49,61,2,30,30,15454.0,0.4,1,0,4,144,5.0,352,15,16,7,1,0,2,11,0,7,252,2,ffe26573-a49b-554c-9ee4-38e273e80ac3
0.48,61,2,30,30,15454.0,0.4,1,0,4,144,5.0,352,15,16,7,2,0,2,11,0,7,252,2,ffe26573-a49b-554c-9ee4-38e273e80ac3
0.02,127,2,4,4,13383.0,0.64,0,0,4,286,5.0,207,665,16,9,0,0,2,11,0,8,265,2,1a55f93a-033a-50e7-8b8c-ac66cf4ccdb4
0.59,127,1,4,4,13383.0,0.64,0,0,4,286,5.0,207,665,16,9,0,0,2,11,0,8,265,2,1a55f93a-033a-50e7-8b8c-ac66cf4ccdb4
4.03,127,2,4,4,13383.0,0.64,1,0,4,286,5.0,207,665,16,9,3,0,2,11,0,8,265,2,1a55f93a-033a-50e7-8b8c-ac66cf4ccdb4
0.5,127,2,4,4,13383.0,0.64,1,0,4,286,5.0,207,665,16,9,1,1,2,11,0,8,265,2,1a55f93a-033a-50e7-8b8c-ac66cf4ccdb4
2.99,127,2,4,4,13383.0,0.64,1,0,4,286,5.0,207,665,16,9,1,0,2,11,0,8,265,2,1a55f93a-033a-50e7-8b8c-ac66cf4ccdb4
3.79,127,2,4,4,13383.0,0.64,1,0,4,286,5.0,207,665,16,9,2,0,2,11,0,8,265,2,1a55f93a-033a-50e7-8b8c-ac66cf4ccdb4
0.02,79,2,28,28,15713.0,0.57,0,0,4,177,6.0,4,514,5,7,0,0,2,133,0,6,311,2,5ee5073e-f73d-5841-864d-a1af3d7688ba
0.29,79,1,28,28,15713.0,0.57,0,0,4,177,6.0,4,514,5,7,0,0,2,133,0,6,311,2,5ee5073e-f73d-5841-864d-a1af3d7688ba
0.94,79,2,28,28,15713.0,0.57,1,0,4,177,6.0,4,514,5,7,3,0,2,133,0,6,311,2,5ee5073e-f73d-5841-864d-a1af3d7688ba
0.07,79,2,28,28,15713.0,0.57,1,0,4,177,6.0,4,514,5,7,1,1,2,133,0,6,311,2,5ee5073e-f73d-5841-864d-a1af3d7688ba
0.69,79,2,28,28,15713.0,0.57,1,0,4,177,6.0,4,514,5,7,1,0,2,133,0,6,311,2,5ee5073e-f73d-5841-864d-a1af3d7688ba
0.87,79,2,28,28,15713.0,0.57,1,0,4,177,6.0,4,514,5,7,2,0,2,133,0,6,311,2,5ee5073e-f73d-5841-864d-a1af3d7688ba
0.02,90,2,30,30,17351.0,0.11,0,0,4,39,3.0,877,322,20,6,0,0,2,133,0,5,241,2,f86d25aa-bc5a-536f-88f5-d58956a6dfc0
0.3,90,1,30,30,17351.0,0.11,0,0,4,39,3.0,877,322,20,6,0,0,2,133,0,5,241,2,f86d25aa-bc5a-536f-88f5-d58956a6dfc0
0.75,90,2,30,30,17351.0,0.11,1,0,4,39,3.0,877,322,20,6,3,0,2,133,0,5,241,2,f86d25aa-bc5a-536f-88f5-d58956a6dfc0
0.04,90,2,30,30,17351.0,0.11,1,0,4,39,3.0,877,322,20,6,1,1,2,133,0,5,241,2,f86d25aa-bc5a-536f-88f5-d58956a6dfc0
0.49,90,2,30,30,17351.0,0.11,1,0,4,39,3.0,877,322,20,6,1,0,2,133,0,5,241,2,f86d25aa-bc5a-536f-88f5-d58956a6dfc0
0.65,90,2,30,30,17351.0,0.11,1,0,4,39,3.0,877,322,20,6,2,0,2,133,0,5,241,2,f86d25aa-bc5a-536f-88f5-d58956a6dfc0
0.02,320,2,30,30,13110.0,0.19,0,0,4,39,3.0,652,213,2,6,0,0,2,133,0,5,43,2,dc5f6f12-9b44-59f6-8fc6-3e3becd0c30e
0.66,320,1,30,30,13110.0,0.19,0,0,4,39,3.0,652,213,2,6,0,0,2,133,0,5,43,2,dc5f6f12-9b44-59f6-8fc6-3e3becd0c30e
1.04,320,2,30,30,13110.0,0.19,1,0,4,39,3.0,652,213,2,6,3,0,2,133,0,5,43,2,dc5f6f12-9b44-59f6-8fc6-3e3becd0c30e
0.12,320,2,30,30,13110.0,0.19,1,0,4,39,3.0,652,213,2,6,1,1,2,133,0,5,43,2,dc5f6f12-9b44-59f6-8fc6-3e3becd0c30e
5.5,320,1,30,30,13110.0,0.19,1,0,4,39,3.0,652,213,2,6,1,1,2,133,0,5,43,2,dc5f6f12-9b44-59f6-8fc6-3e3becd0c30e
0.79,320,2,30,30,13110.0,0.19,1,0,4,39,3.0,652,213,2,6,1,0,2,133,0,5,43,2,dc5f6f12-9b44-59f6-8fc6-3e3becd0c30e
0.98,320,2,30,30,13110.0,0.19,1,0,4,39,3.0,652,213,2,6,2,0,2,133,0,5,43,2,dc5f6f12-9b44-59f6-8fc6-3e3becd0c30e
0.02,278,2,28,28,12546.0,1.18,0,0,4,129,4.0,660,355,5,6,0,0,2,167,0,6,311,2,a913c87d-8234-5ee5-ae72-0ec343f9e62d
0.43,278,1,28,28,12546.0,1.18,0,0,4,129,4.0,660,355,5,6,0,0,2,167,0,6,311,2,a913c87d-8234-5ee5-ae72-0ec343f9e62d
0.8,278,2,28,28,12546.0,1.18,1,0,4,129,4.0,660,355,5,6,3,0,2,167,0,6,311,2,a913c87d-8234-5ee5-ae72-0ec343f9e62d
0.26,278,2,28,28,12546.0,1.18,1,0,4,129,4.0,660,355,5,6,1,1,2,167,0,6,311,2,a913c87d-8234-5ee5-ae72-0ec343f9e62d
1.29,278,2,28,28,12546.0,1.18,1,0,4,129,4.0,660,355,5,6,1,0,2,167,0,6,311,2,a913c87d-8234-5ee5-ae72-0ec343f9e62d
0.94,278,2,28,28,12546.0,1.18,1,0,4,129,4.0,660,355,5,6,2,0,2,167,0,6,311,2,a913c87d-8234-5ee5-ae72-0ec343f9e62d
0.02,104,2,30,30,20007.0,0.15,0,0,4,138,4.0,693,631,2,6,0,0,2,167,0,6,43,2,519e48b8-482c-561f-99e2-7c103c1adc1c
0.21,104,1,30,30,20007.0,0.15,0,0,4,138,4.0,693,631,2,6,0,0,2,167,0,6,43,2,519e48b8-482c-561f-99e2-7c103c1adc1c
0.42,104,2,30,30,20007.0,0.15,1,0,4,138,4.0,693,631,2,6,3,0,2,167,0,6,43,2,519e48b8-482c-561f-99e2-7c103c1adc1c
5.0,104,1,30,30,20007.0,0.15,1,0,4,138,4.0,693,631,2,6,3,0,2,167,0,6,43,2,519e48b8-482c-561f-99e2-7c103c1adc1c
0.06,104,2,30,30,20007.0,0.15,1,0,4,138,4.0,693,631,2,6,1,1,2,167,0,6,43,2,519e48b8-482c-561f-99e2-7c103c1adc1c
3.5,104,1,30,30,20007.0,0.15,1,0,4,138,4.0,693,631,2,6,1,1,2,167,0,6,43,2,519e48b8-482c-561f-99e2-7c103c1adc1c
0.49,104,2,30,30,20007.0,0.15,1,0,4,138,4.0,693,631,2,6,1,0,2,167,0,6,43,2,519e48b8-482c-561f-99e2-7c103c1adc1c
6.99,104,1,30,30,20007.0,0.15,1,0,4,138,4.0,693,631,2,6,1,0,2,167,0,6,43,2,519e48b8-482c-561f-99e2-7c103c1adc1c
0.49,104,2,30,30,20007.0,0.15,1,0,4,138,4.0,693,631,2,6,2,0,2,167,0,6,43,2,519e48b8-482c-561f-99e2-7c103c1adc1c
0.02,133,2,28,28,15393.0,0.57,0,0,4,32,3.0,30,149,17,2,0,0,2,167,0,6,294,2,bc9aee0e-058a-5127-a7fd-83a6d730caf0
0.26,133,1,28,28,15393.0,0.57,0,0,4,32,3.0,30,149,17,2,0,0,2,167,0,6,294,2,bc9aee0e-058a-5127-a7fd-83a6d730caf0
0.82,133,2,28,28,15393.0,0.57,1,0,4,32,3.0,30,149,17,2,3,0,2,167,0,6,294,2,bc9aee0e-058a-5127-a7fd-83a6d730caf0
0.12,133,2,28,28,15393.0,0.57,1,0,4,32,3.0,30,149,17,2,1,1,2,167,0,6,294,2,bc9aee0e-058a-5127-a7fd-83a6d730caf0
4.4,133,1,28,28,15393.0,0.57,1,0,4,32,3.0,30,149,17,2,1,1,2,167,0,6,294,2,bc9aee0e-058a-5127-a7fd-83a6d730caf0
0.79,133,2,28,28,15393.0,0.57,1,0,4,32,3.0,30,149,17,2,1,0,2,167,0,6,294,2,bc9aee0e-058a-5127-a7fd-83a6d730caf0
0.84,133,2,28,28,15393.0,0.57,1,0,4,32,3.0,30,149,17,2,2,0,2,167,0,6,294,2,bc9aee0e-058a-5127-a7fd-83a6d730caf0
0.02,278,2,0,0,3927.0,0.44,0,0,4,98,5.0,186,492,18,7,0,0,2,167,0,6,235,2,9b8a549d-4cd1-53d6-900c-7f10cbf8a14c
1.0,278,1,0,0,3927.0,0.44,0,0,4,98,5.0,186,492,18,7,0,0,2,167,0,6,235,2,9b8a549d-4cd1-53d6-900c-7f10cbf8a14c
1.15,278,2,0,0,3927.0,0.44,1,0,4,98,5.0,186,492,18,7,3,0,2,167,0,6,235,2,9b8a549d-4cd1-53d6-900c-7f10cbf8a14c
0.15,278,2,0,0,3927.0,0.44,1,0,4,98,5.0,186,492,18,7,1,1,2,167,0,6,235,2,9b8a549d-4cd1-53d6-900c-7f10cbf8a14c
0.99,278,2,0,0,3927.0,0.44,1,0,4,98,5.0,186,492,18,7,1,0,2,167,0,6,235,2,9b8a549d-4cd1-53d6-900c-7f10cbf8a14c
1.1,278,2,0,0,3927.0,0.44,1,0,4,98,5.0,186,492,18,7,2,0,2,167,0,6,235,2,9b8a549d-4cd1-53d6-900c-7f10cbf8a14c
0.02,350,2,24,24,19882.0,0.25,0,0,4,22,3.0,110,656,9,6,0,0,2,167,0,5,99,2,106af149-efa9-51ae-8ae6-abdd46ac1a74
0.24,350,1,24,24,19882.0,0.25,0,0,4,22,3.0,110,656,9,6,0,0,2,167,0,5,99,2,106af149-efa9-51ae-8ae6-abdd46ac1a74
0.53,350,2,24,24,19882.0,0.25,1,0,4,22,3.0,110,656,9,6,3,0,2,167,0,5,99,2,106af149-efa9-51ae-8ae6-abdd46ac1a74
6.62,350,1,24,24,19882.0,0.25,1,0,4,22,3.0,110,656,9,6,3,0,2,167,0,5,99,2,106af149-efa9-51ae-8ae6-abdd46ac1a74
0.05,350,2,24,24,19882.0,0.25,1,0,4,22,3.0,110,656,9,6,1,1,2,167,0,5,99,2,106af149-efa9-51ae-8ae6-abdd46ac1a74
6.5,350,1,24,24,19882.0,0.25,1,0,4,22,3.0,110,656,9,6,1,1,2,167,0,5,99,2,106af149-efa9-51ae-8ae6-abdd46ac1a74
0.49,350,2,24,24,19882.0,0.25,1,0,4,22,3.0,110,656,9,6,1,0,2,167,0,5,99,2,106af149-efa9-51ae-8ae6-abdd46ac1a74
0.49,350,2,24,24,19882.0,0.25,1,0,4,22,3.0,110,656,9,6,2,0,2,167,0,5,99,2,106af149-efa9-51ae-8ae6-abdd46ac1a74
0.03,341,2,30,30,12942.0,0.13,0,0,4,92,4.0,202,654,2,6,0,0,2,92,0,7,43,2,896d66a4-57e2-5850-98cc-6f45ea9d0a6c
0.59,341,1,30,30,12942.0,0.13,0,0,4,92,4.0,202,654,2,6,0,0,2,92,0,7,43,2,896d66a4-57e2-5850-98cc-6f45ea9d0a6c
1.78,341,2,30,30,12942.0,0.13,1,0,4,92,4.0,202,654,2,6,3,0,2,92,0,7,43,2,896d66a4-57e2-5850-98cc-6f45ea9d0a6c
1.75,341,2,30,30,12942.0,0.13,1,0,4,92,4.0,202,654,2,6,1,1,2,92,0,7,43,2,896d66a4-57e2-5850-98cc-6f45ea9d0a6c
1.73,341,2,30,30,12942.0,0.13,1,0,4,92,4.0,202,654,2,6,2,0,2,92,0,7,43,2,896d66a4-57e2-5850-98cc-6f45ea9d0a6c
0.08,68,2,0,0,7148.0,0.79,0,0,4,45,4.0,109,548,25,6,0,0,2,92,0,5,440,2,053098a5-f78e-578e-a299-f0f30e97c1db
0.7,68,1,0,0,7148.0,0.79,0,0,4,45,4.0,109,548,25,6,0,0,2,92,0,5,440,2,053098a5-f78e-578e-a299-f0f30e97c1db
6.5,68,2,0,0,7148.0,0.79,1,0,4,45,4.0,109,548,25,6,1,1,2,92,0,5,440,2,053098a5-f78e-578e-a299-f0f30e97c1db
0.03,441,2,24,24,14621.0,0.18,0,0,4,66,4.0,504,658,1,7,0,0,2,92,0,2,216,2,cf1a3802-786c-5418-992c-e1131263d85d
0.02,441,1,24,24,14621.0,0.18,0,0,4,66,4.0,504,658,1,7,0,0,2,92,0,2,216,2,cf1a3802-786c-5418-992c-e1131263d85d
2.45,441,2,24,24,14621.0,0.18,1,0,4,66,4.0,504,658,1,7,3,0,2,92,0,2,216,2,cf1a3802-786c-5418-992c-e1131263d85d
0.95,441,2,24,24,14621.0,0.18,1,0,4,66,4.0,504,658,1,7,1,1,2,92,0,2,216,2,cf1a3802-786c-5418-992c-e1131263d85d
2.79,441,2,24,24,14621.0,0.18,1,0,4,66,4.0,504,658,1,7,1,0,2,92,0,2,216,2,cf1a3802-786c-5418-992c-e1131263d85d
2.25,441,2,24,24,14621.0,0.18,1,0,4,66,4.0,504,658,1,7,2,0,2,92,0,2,216,2,cf1a3802-786c-5418-992c-e1131263d85d
0.02,216,2,16,16,19667.0,0.16,0,0,4,196,7.0,1176,42,15,9,0,0,2,92,0,8,268,2,eddbde35-0722-580f-b68a-78933fc5224d
0.07,216,1,16,16,19667.0,0.16,0,0,4,196,7.0,1176,42,15,9,0,0,2,92,0,8,268,2,eddbde35-0722-580f-b68a-78933fc5224d
0.46,216,2,16,16,19667.0,0.16,1,0,4,196,7.0,1176,42,15,9,3,0,2,92,0,8,268,2,eddbde35-0722-580f-b68a-78933fc5224d
0.05,216,2,16,16,19667.0,0.16,1,0,4,196,7.0,1176,42,15,9,1,1,2,92,0,8,268,2,eddbde35-0722-580f-b68a-78933fc5224d
3.5,216,1,16,16,19667.0,0.16,1,0,4,196,7.0,1176,42,15,9,1,1,2,92,0,8,268,2,eddbde35-0722-580f-b68a-78933fc5224d
0.49,216,2,16,16,19667.0,0.16,1,0,4,196,7.0,1176,42,15,9,1,0,2,92,0,8,268,2,eddbde35-0722-580f-b68a-78933fc5224d
